key,5,6,7,8,9
590,/scheme,,/說明計劃 子命令<hex:02100103>/scheme<hex:02100103>說明自己的計劃。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
591,/endure,,/忍耐 子命令<hex:02100103>/endure<hex:02100103>做出忍耐的表情。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
592,/tomestone,,/神典石 子命令<hex:02100103>/tomestone<hex:02100103>掏出神典石賞玩一番。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
593,/heeltoe,,/趾踵步 子命令<hex:02100103>/heeltoe<hex:02100103>跳起趾踵步。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
594,/goobbuedo,,/古菩步 子命令<hex:02100103>/goobbuedo<hex:02100103>跳起古菩步。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
595,/gratuity,,/心意 子命令<hex:02100103>/gratuity<hex:02100103>做出撒一把錢以示心意的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
596,/fistpump,,/振作精神 子命令<hex:02100103>/fistpump<hex:02100103>做出振作精神的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
597,/reprimand,,/提醒 子命令<hex:02100103>/reprimand<hex:02100103>進行提醒。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
598,/sabotender,,/優雅仙人刺 子命令<hex:02100103>/sabotender<hex:02100103>做出優雅仙人刺的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
599,/mandervillemambo,/mmambo,/紳士舞步 子命令<hex:02100103>/mandervillemambo(/mmambo)<hex:02100103>踏上最具紳士風度的舞步。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
600,/laliho,,/啦哩吼 子命令<hex:02100103>/laliho<hex:02100103>精神地用啦哩吼打一聲招呼。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
601,/simulationm,,/歐米茄M架勢 子命令<hex:02100103>/simulationm<hex:02100103>擺出歐米茄M的架勢。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
602,/simulationf,,/歐米茄F架勢 子命令<hex:02100103>/simulationf<hex:02100103>擺出歐米茄F的架勢。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
603,/toast,,/乾杯 子命令<hex:02100103>/toast<hex:02100103>乾了這杯橙汁！<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
604,/lean,,/背靠<hex:02100103>/lean<hex:02100103>用背靠著什麼東西的姿勢站立。<hex:02100103>※該情感動作只有動作，沒有文字提示。,,
605,/headache,,/頭痛 子命令<hex:02100103>/headache<hex:02100103>頭痛欲裂。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
606,/snap,,/打響指 子命令<hex:02100103>/snap<hex:02100103>打個響指。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
607,/breakfast,/bread,/吃麵包 子命令<hex:02100103>/bread<hex:02100103>拿出麵包啃。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
608,/read,,/看書 子命令<hex:02100103>/read<hex:02100103>拿出書閱讀。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
609,/insist,,/堅持主張 子命令<hex:02100103>/insist<hex:02100103>堅持自己的主張。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
610,/consider,/hmm,/疑問 子命令<hex:02100103>/consider、/hmm<hex:02100103>抱有疑問。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
611,/wasshoi,,/嘿喲 子命令<hex:02100103>/wasshoi<hex:02100103>嘿喲！嘿喲！<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
612,/flowershower,/petals,/花雨 子命令<hex:02100103>/flowershower、/petals<hex:02100103>沐浴在花雨中。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
613,/flamedance,,/火焰之舞 子命令<hex:02100103>/flamedance<hex:02100103>跳起火焰之舞。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
614,/highfive,/hifive,/擊掌 子命令<hex:02100103>/highfive、/hifive<hex:02100103>做出擊掌的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
615,/guard,,/巡視 子命令<hex:02100103>/guard<hex:02100103>巡視四周。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
616,/malevolence,,/詛咒 子命令<hex:02100103>/malevolence<hex:02100103>做出詛咒的動作。<hex:02100103> >>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
617,/beesknees,,/蜜蜂之舞 子命令<hex:02100103>/beesknees <hex:02100103>跳起蜜蜂之舞。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
618,/lalihop,,/啦哩吼舞 子命令<hex:02100103>/lalihop <hex:02100103>跳起啦哩吼舞。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
621,/eatriceball,/riceball,/吃飯糰 子命令<hex:02100103>/eatriceball、/riceball<hex:02100103>開始吃飯糰。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
622,/eatapple,/apple,/吃蘋果 子命令<hex:02100103>/eatapple、/apple<hex:02100103>開始吃蘋果。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
623,/wringhands,,/搓手 子命令<hex:02100103>/wringhands <hex:02100103>做出搓手的動作。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
624,/sweep,/broom,/掃地 子命令<hex:02100103>/sweep、/broom <hex:02100103>開始用掃帚掃地。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
625,/paintblack,,/黑色陸行鳥之筆（/塗黑） 子命令<hex:02100103>/paintblack <hex:02100103>將腳下塗黑。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
626,/paintred,,/紅色陸行鳥之筆（/塗紅） 子命令<hex:02100103>/paintred <hex:02100103>將腳下塗紅。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
627,/paintyellow,,/黃色陸行鳥之筆（/塗黃） 子命令<hex:02100103>/paintyellow <hex:02100103>將腳下塗黃。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
628,/paintblue,,/藍色陸行鳥之筆（/塗藍） 子命令<hex:02100103>/paintblue <hex:02100103>將腳下塗藍。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
629,/fakesmile,,/假笑 子命令<hex:02100103>/fakesmile <hex:02100103>露出假笑的表情。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
630,/pantomime,/mime,/默劇 子命令<hex:02100103>/pantomime、/mime<hex:02100103>表演默劇。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
631,/vexed,,/不解 子命令<hex:02100103>/vexed<hex:02100103>表現出困惑的樣子。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
632,/shush,/shh,/噓 子命令<hex:02100103>/shush、/shh<hex:02100103>催促周圍保持安靜。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
633,/eatpizza,/pizza,/吃披薩 子命令<hex:02100103>/eatpizza、/pizza<hex:02100103>開始吃披薩。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
634,/clutchhead,,/抱頭 子命令<hex:02100103>/clutchhead<hex:02100103>雙手抱住腦袋。<hex:02100103>>>子命令<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>動作(motion)<hex:0249020103><hex:0248020103><hex:02100103>只做動作。<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>無子命令<hex:0249020103><hex:0248020103><hex:02100103>做出動作並顯示文字提示。,,
